Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type,Cashflow_Balance
2024-05-30,Zachodniopomorskie,Agricultural Fuel (liter),72.9,0.0,5.8,0.0,-422.82,Internal Expense,N/A,EXPENSE,-1468435.1
2024-05-30,Zachodniopomorskie,Cattle Feed (kg),566.7,0.0,1.45,0.0,-821.72,Internal Expense,N/A,EXPENSE,-1468012.28
2024-05-30,Zachodniopomorskie,Cow Milk (HL),16.82,210.5389,82.1485,3541.26,2159.52,Agricultural Wholesale,Skup,INCOME,-1466275.58
2024-05-30,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.5298,32.4511,292.65,130.39,Meat Factory,Skup,INCOME,-1467190.56
2024-05-30,Zachodniopomorskie,Broiler Poultry (KG),110.5,4.9685,2.5716,549.02,264.86,Food Wholesaler,Skup,INCOME,-1467320.95
2024-05-31,Zachodniopomorskie,Agricultural Fuel (liter),109.8,0.0,5.8,0.0,-636.84,Internal Expense,N/A,EXPENSE,-1466912.42
2024-05-31,Zachodniopomorskie,Cattle Feed (kg),1063.4,0.0,1.45,0.0,-1541.93,Internal Expense,N/A,EXPENSE,-1468454.35
2024-05-31,Zachodniopomorskie,Cow Milk (HL),16.35,200.0589,82.8742,3270.96,1915.97,Meat Factory,Skup,INCOME,-1466538.38
2024-05-31,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,84.5749,31.7738,169.15,105.6,Eco-Shop,RHD,INCOME,-1466432.78
2024-06-01,Zachodniopomorskie,Stable Box Rent (Horses),15.0,1221.4451,291.1992,18321.68,13953.69,Stud Farm,B2B,INCOME,-1468722.73
2024-06-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE,-1482676.42
2024-06-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,2446.0,0.0,-2446.0,Internal Expense,N/A,EXPENSE,-1467676.42
2024-06-01,Zachodniopomorskie,Agricultural Fuel (liter),45.1,0.0,5.8,0.0,-261.58,Internal Expense,N/A,EXPENSE,-1468984.31
2024-06-01,Zachodniopomorskie,Cattle Feed (kg),914.3,0.0,1.45,0.0,-1325.74,Internal Expense,N/A,EXPENSE,-1467338.43
2024-06-01,Zachodniopomorskie,Cow Milk (HL),17.2,205.3451,82.7865,3531.94,2108.01,Meat Factory,Skup,INCOME,-1465230.42
2024-06-01,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.4926,33.5844,368.96,167.45,Agricultural Wholesale,Skup,INCOME,-1466012.69
2024-06-01,Zachodniopomorskie,Broiler Poultry (KG),109.7,5.1183,2.8153,561.48,252.64,Processing Plant,Skup,INCOME,-1466180.14
2024-06-02,Zachodniopomorskie,Agricultural Fuel (liter),57.2,0.0,5.8,0.0,-331.76,Internal Expense,N/A,EXPENSE,-1469316.07
2024-06-02,Zachodniopomorskie,Cattle Feed (kg),735.8,0.0,1.45,0.0,-1066.91,Internal Expense,N/A,EXPENSE,-1470382.98
2024-06-02,Zachodniopomorskie,Cow Milk (HL),19.28,203.7901,88.0348,3929.07,2231.76,Processing Plant,Skup,INCOME,-1468151.22
2024-06-02,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,59.1906,31.9795,236.76,108.84,Agricultural Wholesale,Skup,INCOME,-1468042.38
2024-06-03,Zachodniopomorskie,Agricultural Fuel (liter),56.4,0.0,5.8,0.0,-327.12,Internal Expense,N/A,EXPENSE,-1468369.5
2024-06-03,Zachodniopomorskie,Cattle Feed (kg),818.9,0.0,1.45,0.0,-1187.4,Internal Expense,N/A,EXPENSE,-1469556.9
2024-06-03,Zachodniopomorskie,Cow Milk (HL),18.41,217.4137,85.1177,4002.59,2435.57,Processing Plant,Skup,INCOME,-1467121.33
2024-06-03,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.3713,36.37,291.86,110.01,Processing Plant,Skup,INCOME,-1467011.32
2024-06-04,Zachodniopomorskie,Agricultural Fuel (liter),42.4,0.0,5.8,0.0,-245.92,Internal Expense,N/A,EXPENSE,-1464890.87
2024-06-04,Zachodniopomorskie,Cattle Feed (kg),1082.1,0.0,1.45,0.0,-1569.04,Internal Expense,N/A,EXPENSE,-1466459.91
2024-06-04,Zachodniopomorskie,Cow Milk (HL),16.82,212.2777,87.8436,3570.51,2092.98,Agricultural Wholesale,Skup,INCOME,-1464790.48
2024-06-04,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,66.2932,34.3271,265.17,127.86,Processing Plant,Skup,INCOME,-1466883.46
2024-06-04,Zachodniopomorskie,Broiler Poultry (KG),57.7,5.2952,2.7729,305.53,145.53,Agricultural Wholesale,Skup,INCOME,-1464644.95
2024-06-05,Zachodniopomorskie,Agricultural Fuel (liter),110.0,0.0,5.8,0.0,-638.0,Internal Expense,N/A,EXPENSE,-1467097.91
2024-06-05,Zachodniopomorskie,Cattle Feed (kg),511.9,0.0,1.45,0.0,-742.26,Internal Expense,N/A,EXPENSE,-1467840.17
2024-06-05,Zachodniopomorskie,Cow Milk (HL),15.98,201.234,80.4927,3215.72,1929.45,Processing Plant,Skup,INCOME,-1465910.72
2024-06-05,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.6993,31.6158,288.5,130.42,Processing Plant,Skup,INCOME,-1465780.3
2024-06-06,Zachodniopomorskie,Agricultural Fuel (liter),87.4,0.0,5.8,0.0,-506.92,Internal Expense,N/A,EXPENSE,-1466287.22
2024-06-06,Zachodniopomorskie,Cattle Feed (kg),591.0,0.0,1.45,0.0,-856.95,Internal Expense,N/A,EXPENSE,-1467144.17
2024-06-06,Zachodniopomorskie,Cow Milk (HL),15.9,215.4708,82.0937,3425.99,2120.7,Agricultural Wholesale,Skup,INCOME,-1465023.47
2024-06-06,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,86.7194,36.1736,86.72,50.55,Local Restaurant,RHD,INCOME,-1464972.92
2024-06-06,Zachodniopomorskie,Broiler Poultry (KG),102.6,5.2467,2.5794,538.31,273.66,Processing Plant,Skup,INCOME,-1464699.26
2024-06-07,Zachodniopomorskie,Agricultural Fuel (liter),44.2,0.0,5.8,0.0,-256.36,Internal Expense,N/A,EXPENSE,-1463155.95
2024-06-07,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-1464504.96
2024-06-07,Zachodniopomorskie,Cow Milk (HL),13.28,212.2024,85.6439,2818.05,1680.7,Processing Plant,Skup,INCOME,-1462899.59
2024-06-07,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.4652,32.7231,249.86,118.97,Agricultural Wholesale,Skup,INCOME,-1464580.29
2024-06-08,Zachodniopomorskie,Agricultural Fuel (liter),81.6,0.0,5.8,0.0,-473.28,Internal Expense,N/A,EXPENSE,-1464978.24
2024-06-08,Zachodniopomorskie,Cattle Feed (kg),725.2,0.0,1.45,0.0,-1051.54,Internal Expense,N/A,EXPENSE,-1466029.78
2024-06-08,Zachodniopomorskie,Cow Milk (HL),19.36,190.4977,92.1164,3688.04,1904.67,Processing Plant,Skup,INCOME,-1464125.11
2024-06-08,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.995,35.0266,365.97,155.81,Processing Plant,Skup,INCOME,-1463969.3
2024-06-08,Zachodniopomorskie,Broiler Poultry (KG),80.8,5.2755,2.7959,426.26,200.35,Agricultural Wholesale,Skup,INCOME,-1463768.95
2024-06-09,Zachodniopomorskie,Agricultural Fuel (liter),48.4,0.0,5.8,0.0,-280.72,Internal Expense,N/A,EXPENSE,-1463997.7
2024-06-09,Zachodniopomorskie,Cattle Feed (kg),1027.7,0.0,1.45,0.0,-1490.16,Internal Expense,N/A,EXPENSE,-1465487.86
2024-06-09,Zachodniopomorskie,Cow Milk (HL),18.32,206.8853,90.1007,3790.14,2139.5,Processing Plant,Skup,INCOME,-1463348.36
2024-06-09,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,88.0753,36.1097,88.08,51.97,Local Restaurant,RHD,INCOME,-1463716.98
2024-06-10,Zachodniopomorskie,Agricultural Fuel (liter),119.6,0.0,5.8,0.0,-693.68,Internal Expense,N/A,EXPENSE,-1462782.28
2024-06-10,Zachodniopomorskie,Cattle Feed (kg),821.6,0.0,1.45,0.0,-1191.32,Internal Expense,N/A,EXPENSE,-1464539.68
2024-06-10,Zachodniopomorskie,Cow Milk (HL),17.97,211.057,79.8813,3792.69,2357.22,Meat Factory,Skup,INCOME,-1462088.6
2024-06-10,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,81.9035,34.9763,163.81,93.86,Farmer's Market,RHD,INCOME,-1464445.82
2024-06-11,Zachodniopomorskie,Agricultural Fuel (liter),87.8,0.0,5.8,0.0,-509.24,Internal Expense,N/A,EXPENSE,-1463291.52
2024-06-11,Zachodniopomorskie,Cattle Feed (kg),1207.1,0.0,1.45,0.0,-1750.29,Internal Expense,N/A,EXPENSE,-1465041.81
2024-06-11,Zachodniopomorskie,Cow Milk (HL),15.91,212.4157,84.9359,3379.53,2028.2,Meat Factory,Skup,INCOME,-1463013.61
2024-06-11,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,65.3858,35.4902,196.16,89.69,Agricultural Wholesale,Skup,INCOME,-1462923.92
2024-06-11,Zachodniopomorskie,Broiler Poultry (KG),103.7,5.5543,2.5326,575.98,313.35,Food Wholesaler,Skup,INCOME,-1462610.57
2024-06-12,Zachodniopomorskie,Agricultural Fuel (liter),45.0,0.0,5.8,0.0,-261.0,Internal Expense,N/A,EXPENSE,-1462871.57
2024-06-12,Zachodniopomorskie,Cattle Feed (kg),1205.2,0.0,1.45,0.0,-1747.54,Internal Expense,N/A,EXPENSE,-1464619.11
2024-06-12,Zachodniopomorskie,Cow Milk (HL),19.05,187.2658,83.7261,3567.41,1972.43,Food Wholesaler,Skup,INCOME,-1462646.68
2024-06-12,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,59.1415,33.3321,236.57,103.24,Food Wholesaler,Skup,INCOME,-1462543.44
2024-06-13,Zachodniopomorskie,Agricultural Fuel (liter),120.7,0.0,5.8,0.0,-700.06,Internal Expense,N/A,EXPENSE,-1460600.42
2024-06-13,Zachodniopomorskie,Cattle Feed (kg),1104.7,0.0,1.45,0.0,-1601.82,Internal Expense,N/A,EXPENSE,-1462202.24
2024-06-13,Zachodniopomorskie,Cow Milk (HL),17.52,215.1882,79.9885,3770.1,2368.7,Agricultural Wholesale,Skup,INCOME,-1459900.36
2024-06-13,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,65.877,32.5139,197.63,100.09,Agricultural Wholesale,Skup,INCOME,-1462269.06
2024-06-13,Zachodniopomorskie,Broiler Poultry (KG),70.8,5.0218,2.56,355.54,174.29,Meat Factory,Skup,INCOME,-1462369.15
2024-06-14,Zachodniopomorskie,Agricultural Fuel (liter),45.3,0.0,5.8,0.0,-262.74,Internal Expense,N/A,EXPENSE,-1462464.98
2024-06-14,Zachodniopomorskie,Cattle Feed (kg),1239.6,0.0,1.45,0.0,-1797.42,Internal Expense,N/A,EXPENSE,-1464262.4
2024-06-14,Zachodniopomorskie,Cow Milk (HL),12.14,211.2309,86.4527,2564.34,1514.8,Meat Factory,Skup,INCOME,-1462747.6
2024-06-14,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.0884,33.4127,244.35,110.7,Meat Factory,Skup,INCOME,-1462636.9
2024-06-15,Zachodniopomorskie,Agricultural Fuel (liter),48.7,0.0,5.8,0.0,-282.46,Internal Expense,N/A,EXPENSE,-1462919.36
2024-06-15,Zachodniopomorskie,Cattle Feed (kg),538.6,0.0,1.45,0.0,-780.97,Internal Expense,N/A,EXPENSE,-1463700.33
2024-06-15,Zachodniopomorskie,Cow Milk (HL),16.82,204.8965,81.1986,3446.36,2080.6,Food Wholesaler,Skup,INCOME,-1461619.73
2024-06-15,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.4072,34.0641,249.63,113.37,Processing Plant,Skup,INCOME,-1461506.36
2024-06-15,Zachodniopomorskie,Broiler Poultry (KG),111.8,5.3212,2.6227,594.91,301.69,Food Wholesaler,Skup,INCOME,-1461204.67
2024-06-16,Zachodniopomorskie,Agricultural Fuel (liter),105.9,0.0,5.8,0.0,-614.22,Internal Expense,N/A,EXPENSE,-1461296.96
2024-06-16,Zachodniopomorskie,Cattle Feed (kg),902.7,0.0,1.45,0.0,-1308.92,Internal Expense,N/A,EXPENSE,-1460682.74
2024-06-16,Zachodniopomorskie,Cow Milk (HL),17.38,188.8871,89.2371,3282.86,1731.92,Food Wholesaler,Skup,INCOME,-1459373.82
2024-06-16,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.2385,33.7771,166.48,98.93,Farmer's Market,RHD,INCOME,-1461105.74
2024-06-17,Zachodniopomorskie,Agricultural Fuel (liter),80.0,0.0,5.8,0.0,-464.0,Internal Expense,N/A,EXPENSE,-1461760.96
2024-06-17,Zachodniopomorskie,Cattle Feed (kg),1082.1,0.0,1.45,0.0,-1569.04,Internal Expense,N/A,EXPENSE,-1463330.0
2024-06-17,Zachodniopomorskie,Cow Milk (HL),14.57,215.7872,79.2231,3144.02,1989.74,Processing Plant,Skup,INCOME,-1461340.26
2024-06-17,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.0701,32.9576,244.28,112.45,Processing Plant,Skup,INCOME,-1461227.81
2024-06-18,Zachodniopomorskie,Agricultural Fuel (liter),90.6,0.0,5.8,0.0,-525.48,Internal Expense,N/A,EXPENSE,-1461753.29
2024-06-18,Zachodniopomorskie,Cattle Feed (kg),890.5,0.0,1.45,0.0,-1291.22,Internal Expense,N/A,EXPENSE,-1463044.51
2024-06-18,Zachodniopomorskie,Cow Milk (HL),14.5,206.2048,88.964,2989.97,1699.99,Food Wholesaler,Skup,INCOME,-1461344.52
2024-06-18,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,57.9736,32.2897,347.84,154.1,Processing Plant,Skup,INCOME,-1461190.42
2024-06-18,Zachodniopomorskie,Broiler Poultry (KG),46.9,6.6858,2.7951,313.56,182.47,Eco-Shop,RHD,INCOME,-1461007.95
2024-06-19,Zachodniopomorskie,Agricultural Fuel (liter),84.9,0.0,5.8,0.0,-492.42,Internal Expense,N/A,EXPENSE,-1459845.56
2024-06-19,Zachodniopomorskie,Cattle Feed (kg),1173.8,0.0,1.45,0.0,-1702.01,Internal Expense,N/A,EXPENSE,-1461547.57
2024-06-19,Zachodniopomorskie,Cow Milk (HL),13.9,192.3437,83.5254,2673.58,1512.58,Agricultural Wholesale,Skup,INCOME,-1459353.14
2024-06-19,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,62.9733,34.5285,314.87,142.23,Agricultural Wholesale,Skup,INCOME,-1460865.72
2024-06-20,Zachodniopomorskie,Agricultural Fuel (liter),45.2,0.0,5.8,0.0,-262.16,Internal Expense,N/A,EXPENSE,-1461809.73
2024-06-20,Zachodniopomorskie,Cattle Feed (kg),539.2,0.0,1.45,0.0,-781.84,Internal Expense,N/A,EXPENSE,-1462591.57
2024-06-20,Zachodniopomorskie,Cow Milk (HL),12.63,213.0458,78.665,2690.77,1697.23,Agricultural Wholesale,Skup,INCOME,-1460894.34
2024-06-20,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.8369,31.5825,179.51,84.76,Meat Factory,Skup,INCOME,-1460809.58
2024-06-20,Zachodniopomorskie,Broiler Poultry (KG),148.9,5.516,2.6177,821.33,431.55,Processing Plant,Skup,INCOME,-1460378.03
2024-06-21,Zachodniopomorskie,Agricultural Fuel (liter),62.5,0.0,5.8,0.0,-362.5,Internal Expense,N/A,EXPENSE,-1460740.53
2024-06-21,Zachodniopomorskie,Cattle Feed (kg),1121.3,0.0,1.45,0.0,-1625.88,Internal Expense,Skup,EXPENSE,-1462366.41
2024-06-21,Zachodniopomorskie,Cow Milk (HL),18.21,195.9154,87.6678,3567.62,1971.19,Meat Factory,Skup,INCOME,-1460395.22
2024-06-21,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.9205,35.0037,289.6,114.58,Agricultural Wholesale,Skup,INCOME,-1460280.64
2024-06-22,Zachodniopomorskie,Agricultural Fuel (liter),115.7,0.0,5.8,0.0,-671.06,Internal Expense,N/A,EXPENSE,-1459288.78
2024-06-22,Zachodniopomorskie,Cattle Feed (kg),821.8,0.0,1.45,0.0,-1191.61,Internal Expense,N/A,EXPENSE,-1458617.72
2024-06-22,Zachodniopomorskie,Cow Milk (HL),20.27,210.7532,83.0575,4271.97,2588.39,Processing Plant,Skup,INCOME,-1457426.11
2024-06-22,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.9558,35.1623,191.87,86.38,Food Wholesaler,Skup,INCOME,-1460194.26
2024-06-22,Zachodniopomorskie,Broiler Poultry (KG),88.8,4.7983,2.774,426.09,179.76,Meat Factory,Skup,INCOME,-1460014.5
2024-06-23,Zachodniopomorskie,Agricultural Fuel (liter),42.6,0.0,5.8,0.0,-247.08,Internal Expense,N/A,EXPENSE,-1459535.86
2024-06-23,Zachodniopomorskie,Cattle Feed (kg),502.2,0.0,1.45,0.0,-728.19,Internal Expense,N/A,EXPENSE,-1460264.05
2024-06-23,Zachodniopomorskie,Cow Milk (HL),14.3,219.6377,82.9064,3140.82,1955.26,Food Wholesaler,Skup,INCOME,-1458308.79
2024-06-23,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,63.9484,35.3829,255.79,114.26,Processing Plant,Skup,INCOME,-1458194.53
2024-06-24,Zachodniopomorskie,Agricultural Fuel (liter),48.0,0.0,5.8,0.0,-278.4,Internal Expense,N/A,EXPENSE,-1458472.93
2024-06-24,Zachodniopomorskie,Cattle Feed (kg),696.8,0.0,1.45,0.0,-1010.36,Internal Expense,N/A,EXPENSE,-1459483.29
2024-06-24,Zachodniopomorskie,Cow Milk (HL),14.77,190.9741,82.2265,2820.69,1606.2,Processing Plant,Skup,INCOME,-1457877.09
2024-06-24,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.6125,35.4412,288.06,110.85,Agricultural Wholesale,Skup,INCOME,-1457766.24
2024-06-25,Zachodniopomorskie,Agricultural Fuel (liter),103.4,0.0,5.8,0.0,-599.72,Internal Expense,N/A,EXPENSE,-1456561.24
2024-06-25,Zachodniopomorskie,Cattle Feed (kg),785.6,0.0,1.45,0.0,-1139.12,Internal Expense,N/A,EXPENSE,-1455961.52
2024-06-25,Zachodniopomorskie,Cow Milk (HL),20.08,215.7031,79.3978,4331.32,2737.01,Agricultural Wholesale,Skup,INCOME,-1454822.4
2024-06-25,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.4738,35.8505,82.47,46.62,Private Individual,RHD,INCOME,-1457559.41
2024-06-25,Zachodniopomorskie,Broiler Poultry (KG),77.2,4.9428,2.8675,381.58,160.21,Processing Plant,Skup,INCOME,-1457606.03
2024-06-26,Zachodniopomorskie,Agricultural Fuel (liter),40.2,0.0,5.8,0.0,-233.16,Internal Expense,N/A,EXPENSE,-1456794.4
2024-06-26,Zachodniopomorskie,Cattle Feed (kg),1152.2,0.0,1.45,0.0,-1670.69,Internal Expense,N/A,EXPENSE,-1458465.09
2024-06-26,Zachodniopomorskie,Cow Milk (HL),15.84,214.7498,90.5955,3401.64,1966.61,Food Wholesaler,Skup,INCOME,-1456498.48
2024-06-26,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,65.8389,32.3392,329.19,167.49,Processing Plant,Skup,INCOME,-1456330.99
2024-06-27,Zachodniopomorskie,Agricultural Fuel (liter),54.6,0.0,5.8,0.0,-316.68,Internal Expense,Skup,EXPENSE,-1456647.67
2024-06-27,Zachodniopomorskie,Cattle Feed (kg),819.1,0.0,1.45,0.0,-1187.7,Internal Expense,N/A,EXPENSE,-1457835.37
2024-06-27,Zachodniopomorskie,Cow Milk (HL),11.35,219.2123,89.5335,2488.06,1471.85,Food Wholesaler,Skup,INCOME,-1456363.52
2024-06-27,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.2673,33.4944,189.8,89.32,Meat Factory,Skup,INCOME,-1456274.2
2024-06-27,Zachodniopomorskie,Broiler Poultry (KG),81.7,5.2224,2.6678,426.67,208.71,Agricultural Wholesale,Skup,INCOME,-1456065.49
2024-06-28,Zachodniopomorskie,Agricultural Fuel (liter),117.2,0.0,5.8,0.0,-679.76,Internal Expense,N/A,EXPENSE,-1455173.49
2024-06-28,Zachodniopomorskie,Cattle Feed (kg),786.9,0.0,1.45,0.0,-1141.0,Internal Expense,N/A,EXPENSE,-1456314.49
2024-06-28,Zachodniopomorskie,Cow Milk (HL),13.67,189.7029,82.5274,2593.24,1465.09,Agricultural Wholesale,Skup,INCOME,-1454493.73
2024-06-28,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.0206,35.3526,248.08,106.67,Meat Factory,Skup,INCOME,-1455958.82
2024-06-29,Zachodniopomorskie,Agricultural Fuel (liter),111.5,0.0,5.8,0.0,-646.7,Internal Expense,N/A,EXPENSE,-1456961.19
2024-06-29,Zachodniopomorskie,Cattle Feed (kg),1241.0,0.0,1.45,0.0,-1799.45,Internal Expense,N/A,EXPENSE,-1458760.64
2024-06-29,Zachodniopomorskie,Cow Milk (HL),12.58,219.6825,89.9489,2763.61,1632.05,Processing Plant,Skup,INCOME,-1457128.59
2024-06-29,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,85.6709,31.4128,171.34,108.51,Local Restaurant,RHD,INCOME,-1457020.08
2024-06-29,Zachodniopomorskie,Broiler Poultry (KG),72.1,5.4594,2.5858,393.62,207.18,Meat Factory,Skup,INCOME,-1456812.9
2024-06-30,Zachodniopomorskie,Agricultural Fuel (liter),113.4,0.0,5.8,0.0,-657.72,Internal Expense,N/A,EXPENSE,-1457470.62
2024-06-30,Zachodniopomorskie,Cattle Feed (kg),888.4,0.0,1.45,0.0,-1288.18,Internal Expense,N/A,EXPENSE,-1458758.8
2024-06-30,Zachodniopomorskie,Cow Milk (HL),11.53,216.0393,87.4948,2490.93,1482.11,Processing Plant,Skup,INCOME,-1457276.69
2024-06-30,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,84.6993,36.5773,84.7,48.12,Eco-Shop,RHD,INCOME,-1457228.57
2024-07-01,Zachodniopomorskie,KRUS Insurance Contribution,1.0,0.0,1742.0,0.0,-1742.0,Internal Expense,N/A,EXPENSE,-1455302.01
2024-07-01,Zachodniopomorskie,Stable Box Rent (Horses),18.0,1348.2086,277.9648,24267.75,19264.38,Horse Owner,B2B,INCOME,-1452666.01
2024-07-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE,-1472228.57
2024-07-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,894.0,0.0,-894.0,Internal Expense,N/A,EXPENSE,-1453560.01
2024-07-01,Zachodniopomorskie,Agricultural Fuel (liter),79.8,0.0,5.8,0.0,-462.84,Internal Expense,N/A,EXPENSE,-1455764.85
2024-07-01,Zachodniopomorskie,Cattle Feed (kg),911.2,0.0,1.45,0.0,-1321.24,Internal Expense,N/A,EXPENSE,-1471930.39
2024-07-01,Zachodniopomorskie,Cow Milk (HL),13.5,198.5214,85.2834,2680.04,1528.71,Processing Plant,Skup,INCOME,-1470609.15
2024-07-01,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,77.0981,31.747,154.2,90.71,Eco-Shop,RHD,INCOME,-1472137.86
2024-07-02,Zachodniopomorskie,Agricultural Fuel (liter),82.6,0.0,5.8,0.0,-479.08,Internal Expense,N/A,EXPENSE,-1456131.79
2024-07-02,Zachodniopomorskie,Cattle Feed (kg),561.1,0.0,1.45,0.0,-813.6,Internal Expense,N/A,EXPENSE,-1456945.39
2024-07-02,Zachodniopomorskie,Cow Milk (HL),13.04,208.7834,87.6682,2722.54,1579.35,Meat Factory,Skup,INCOME,-1455366.04
2024-07-02,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,88.6168,32.5436,177.23,112.14,Local Restaurant,RHD,INCOME,-1455652.71
2024-07-02,Zachodniopomorskie,Broiler Poultry (KG),148.0,5.162,2.6532,763.98,371.31,Processing Plant,Skup,INCOME,-1454994.73
2024-07-03,Zachodniopomorskie,Agricultural Fuel (liter),79.6,0.0,5.8,0.0,-461.68,Internal Expense,N/A,EXPENSE,-1455396.57
2024-07-03,Zachodniopomorskie,Cattle Feed (kg),1068.2,0.0,1.45,0.0,-1548.89,Internal Expense,N/A,EXPENSE,-1454934.89
2024-07-03,Zachodniopomorskie,Cow Milk (HL),15.01,187.6772,88.8915,2817.03,1482.77,Food Wholesaler,Skup,INCOME,-1453386.0
2024-07-03,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,61.4578,36.2669,307.29,125.96,Processing Plant,Skup,INCOME,-1454868.77
2024-07-04,Zachodniopomorskie,Agricultural Fuel (liter),83.4,0.0,5.8,0.0,-483.72,Internal Expense,N/A,EXPENSE,-1455880.29
2024-07-04,Zachodniopomorskie,Cattle Feed (kg),810.9,0.0,1.45,0.0,-1175.8,Internal Expense,N/A,EXPENSE,-1457056.09
2024-07-04,Zachodniopomorskie,Cow Milk (HL),18.42,216.9403,90.5105,3996.04,2328.84,Processing Plant,Skup,INCOME,-1454727.25
2024-07-04,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.6799,36.5193,191.04,81.48,Processing Plant,Skup,INCOME,-1454645.77
2024-07-04,Zachodniopomorskie,Broiler Poultry (KG),116.5,5.1604,2.512,601.19,308.54,Meat Factory,Skup,INCOME,-1454337.23
2024-07-05,Zachodniopomorskie,Agricultural Fuel (liter),82.6,0.0,5.8,0.0,-479.08,Internal Expense,N/A,EXPENSE,-1454816.31
2024-07-05,Zachodniopomorskie,Cattle Feed (kg),627.0,0.0,1.45,0.0,-909.15,Internal Expense,N/A,EXPENSE,-1455725.46
2024-07-05,Zachodniopomorskie,Cow Milk (HL),11.58,214.8532,85.3146,2488.0,1500.06,Processing Plant,Skup,INCOME,-1454225.4
2024-07-05,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,63.0294,36.1752,252.12,107.42,Processing Plant,Skup,INCOME,-1454117.98
2024-07-06,Zachodniopomorskie,Agricultural Fuel (liter),96.0,0.0,5.8,0.0,-556.8,Internal Expense,N/A,EXPENSE,-1444919.21
2024-07-06,Zachodniopomorskie,Cattle Feed (kg),690.3,0.0,1.45,0.0,-1000.94,Internal Expense,N/A,EXPENSE,-1444362.41
2024-07-06,Zachodniopomorskie,Cow Milk (HL),19.69,201.6356,80.5986,3970.2,2383.21,Meat Factory,Skup,INCOME,-1442536.0
2024-07-06,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.0621,31.7904,83.06,51.27,Farmer's Market,RHD,INCOME,-1443361.47
2024-07-06,Zachodniopomorskie,Broiler Poultry (KG),113.8,4.7513,2.5169,540.7,254.28,Agricultural Wholesale,Skup,INCOME,-1443412.74
2024-07-06,Zachodniopomorskie,Beef Cattle (Highlander),4.0,5810.7981,3198.0569,23243.19,10450.96,Processing Plant,Skup,INCOME,-1443667.02
2024-07-07,Zachodniopomorskie,Agricultural Fuel (liter),95.4,0.0,5.8,0.0,-553.32,Internal Expense,N/A,EXPENSE,-1443089.32
2024-07-07,Zachodniopomorskie,Cattle Feed (kg),770.7,0.0,1.45,0.0,-1117.52,Internal Expense,N/A,EXPENSE,-1444206.84
2024-07-07,Zachodniopomorskie,Cow Milk (HL),11.92,187.7195,85.3076,2237.62,1220.75,Processing Plant,Skup,INCOME,-1442986.09
