Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type
2024-06-02,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,59.1906,31.9795,236.76,108.84,Agricultural Wholesale,Skup,INCOME
2024-06-03,Zachodniopomorskie,Agricultural Fuel (liter),56.4,0.0,5.8,0.0,-327.12,Internal Expense,N/A,EXPENSE
2024-06-03,Zachodniopomorskie,Cattle Feed (kg),818.9,0.0,1.45,0.0,-1187.4,Internal Expense,N/A,EXPENSE
2024-06-03,Zachodniopomorskie,Cow Milk (HL),18.41,217.4137,85.1177,4002.59,2435.57,Processing Plant,Skup,INCOME
2024-06-03,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.3713,36.37,291.86,110.01,Processing Plant,Skup,INCOME
2024-06-04,Zachodniopomorskie,Agricultural Fuel (liter),42.4,0.0,5.8,0.0,-245.92,Internal Expense,N/A,EXPENSE
2024-06-04,Zachodniopomorskie,Cattle Feed (kg),1082.1,0.0,1.45,0.0,-1569.04,Internal Expense,N/A,EXPENSE
2024-06-04,Zachodniopomorskie,Cow Milk (HL),,212.2777,87.8436,2990.99,1753.27,Agricultural Wholesale,Skup,INCOME
2024-06-04,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,66.2932,34.3271,265.17,127.86,Processing Plant,Skup,INCOME
2024-06-04,Zachodniopomorskie,Broiler Poultry (KG),57.7,5.2952,2.7729,305.53,145.53,Agricultural Wholesale,Skup,INCOME
2024-06-05,Zachodniopomorskie,Agricultural Fuel (liter),110.0,0.0,5.8,0.0,-638.0,Internal Expense,N/A,EXPENSE
2024-06-05,Zachodniopomorskie,Cattle Feed (kg),511.9,0.0,1.45,0.0,-742.25,Internal Expense,N/A,EXPENSE
2024-06-05,Zachodniopomorskie,Cow Milk (HL),15.98,201.234,80.4927,3215.72,1929.45,Processing Plant,Skup,INCOME
2024-06-05,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.6993,31.6158,288.5,130.42,Processing Plant,Skup,INCOME
2024-06-06,Zachodniopomorskie,Agricultural Fuel (liter),87.4,0.0,5.8,0.0,-506.92,Internal Expense,N/A,EXPENSE
2024-06-06,Zachodniopomorskie,Cattle Feed (kg),591.0,0.0,1.45,0.0,-856.95,Internal Expense,N/A,EXPENSE
2024-06-06,Zachodniopomorskie,Cow Milk (HL),15.9,215.4708,82.0937,3425.99,2120.7,Agricultural Wholesale,Skup,INCOME
2024-06-06,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,86.7194,36.1736,86.72,50.55,Local Restaurant,RHD,INCOME
2024-06-06,Zachodniopomorskie,Broiler Poultry (KG),102.6,5.2467,2.5794,538.31,273.66,Processing Plant,Skup,INCOME
2024-06-07,Zachodniopomorskie,Agricultural Fuel (liter),44.2,0.0,5.8,0.0,-256.36,Internal Expense,N/A,EXPENSE
2024-06-07,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-1492.48,Internal Expense,N/A,EXPENSE
2024-06-07,Zachodniopomorskie,Cow Milk (HL),13.28,212.2024,85.6439,2818.05,1680.7,Processing Plant,Skup,INCOME
2024-06-07,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.4652,32.7231,249.86,118.97,Agricultural Wholesale,Skup,INCOME
2024-06-08,Zachodniopomorskie,Agricultural Fuel (liter),81.6,0.0,5.8,0.0,-473.28,Internal Expense,N/A,EXPENSE
2024-06-08,Zachodniopomorskie,Cattle Feed (kg),725.2,0.0,1.45,0.0,-1051.54,Internal Expense,N/A,EXPENSE
2024-06-08,Zachodniopomorskie,Cow Milk (HL),19.36,190.4977,92.1164,3688.04,1904.67,Processing Plant,Skup,INCOME
2024-06-08,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.995,35.0266,365.97,155.81,Processing Plant,Skup,INCOME
2024-06-08,Zachodniopomorskie,Broiler Poultry (KG),80.8,5.2755,2.7959,426.26,200.35,Agricultural Wholesale,Skup,INCOME
2024-06-09,Zachodniopomorskie,Agricultural Fuel (liter),48.4,0.0,5.8,-10000.0,-280.72,Internal Expense,N/A,EXPENSE
2024-06-09,Zachodniopomorskie,Cattle Feed (kg),1027.7,0.0,1.45,0.0,-1490.16,Internal Expense,N/A,EXPENSE
2024-06-09,Zachodniopomorskie,Cow Milk (HL),18.32,206.8853,90.1007,3790.14,2139.5,Processing Plant,Skup,INCOME
2024-06-09,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,88.0753,36.1097,88.08,51.97,Local Restaurant,RHD,INCOME
2024-06-10,Zachodniopomorskie,Agricultural Fuel (liter),119.6,0.0,5.8,0.0,-693.68,Internal Expense,N/A,EXPENSE
2024-06-10,Zachodniopomorskie,Cattle Feed (kg),821.6,0.0,1.45,0.0,-1191.32,Internal Expense,N/A,EXPENSE
2024-06-10,Zachodniopomorskie,Cow Milk (HL),17.97,211.057,79.8813,-6207.3099999999995,2357.22,Meat Factory,Skup,INCOME
2024-06-10,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,81.9035,34.9763,163.81,93.86,Farmer's Market,RHD,INCOME
2024-06-11,Zachodniopomorskie,Agricultural Fuel (liter),87.8,0.0,5.8,0.0,-509.24,,N/A,EXPENSE
2024-06-11,Zachodniopomorskie,Cattle Feed (kg),1207.1,0.0,1.45,0.0,-1750.29,Internal Expense,N/A,EXPENSE
2024-06-11,Zachodniopomorskie,Cow Milk (HL),15.91,212.4157,84.9359,3379.53,2028.2,Meat Factory,Skup,INCOME
2024-06-11,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,65.3858,35.4902,196.16,89.69,Agricultural Wholesale,Skup,INCOME
2024-06-11,Zachodniopomorskie,Broiler Poultry (KG),103.7,5.5543,2.5326,575.98,313.35,Food Wholesaler,Skup,INCOME
2024-06-12,Zachodniopomorskie,Agricultural Fuel (liter),45.0,0.0,5.8,0.0,-261.0,Internal Expense,N/A,EXPENSE
2024-06-12,Zachodniopomorskie,Cattle Feed (kg),1205.2,0.0,1.45,0.0,-1747.54,Internal Expense,N/A,EXPENSE
2024-06-12,Zachodniopomorskie,Cow Milk (HL),19.05,187.2658,83.7261,3567.41,1972.43,Food Wholesaler,Skup,INCOME
2024-06-12,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,59.1415,33.3321,236.57,103.24,Food Wholesaler,Skup,INCOME
2024-06-13,Zachodniopomorskie,Agricultural Fuel (liter),120.7,0.0,5.8,20000.0,-700.06,Internal Expense,N/A,EXPENSE
2024-06-13,Zachodniopomorskie,Cattle Feed (kg),1104.7,0.0,1.45,0.0,-1601.82,Internal Expense,N/A,EXPENSE
2024-06-13,Zachodniopomorskie,Cow Milk (HL),17.52,215.1882,79.9885,3770.1,2368.7,Agricultural Wholesale,Skup,INCOME
2024-06-13,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,65.877,32.5139,197.63,100.09,Agricultural Wholesale,Skup,INCOME
2024-06-13,Zachodniopomorskie,Broiler Poultry (KG),70.8,5.0218,2.56,355.54,174.29,Meat Factory,Skup,INCOME
2024-06-14,Zachodniopomorskie,Agricultural Fuel (liter),45.3,0.0,5.8,0.0,-262.74,Internal Expense,N/A,EXPENSE
2024-06-14,Zachodniopomorskie,Cattle Feed (kg),1239.6,0.0,1.45,0.0,-1797.42,Internal Expense,N/A,EXPENSE
2024-06-14,Zachodniopomorskie,Cow Milk (HL),12.14,211.2309,86.4527,2564.34,1514.8,Meat Factory,Skup,INCOME
2024-06-14,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.0884,33.4127,244.35,110.7,Meat Factory,Skup,INCOME
2024-06-15,Zachodniopomorskie,Agricultural Fuel (liter),48.7,0.0,5.8,0.0,-282.46,Internal Expense,N/A,EXPENSE
2024-06-15,Zachodniopomorskie,Cattle Feed (kg),538.6,0.0,1.45,0.0,-780.97,Internal Expense,N/A,EXPENSE
2024-06-15,Zachodniopomorskie,Cow Milk (HL),,204.8965,81.1986,3391.04,2047.2,Food Wholesaler,Skup,INCOME
2024-06-15,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.4072,34.0641,249.63,113.37,Processing Plant,Skup,INCOME
2024-06-15,Zachodniopomorskie,Broiler Poultry (KG),111.8,5.3212,2.6227,594.91,301.69,Food Wholesaler,Skup,INCOME
2024-06-16,Zachodniopomorskie,Agricultural Fuel (liter),105.9,0.0,5.8,0.0,-614.22,Internal Expense,N/A,EXPENSE
2024-06-16,Zachodniopomorskie,Cattle Feed (kg),902.7,0.0,1.45,0.0,-1308.91,Internal Expense,N/A,EXPENSE
2024-06-16,Zachodniopomorskie,Cow Milk (HL),17.38,188.8871,89.2371,3282.86,1731.92,Food Wholesaler,,INCOME
2024-06-16,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.2385,33.7771,166.48,98.93,Farmer's Market,RHD,INCOME
2024-06-17,Zachodniopomorskie,Agricultural Fuel (liter),80.0,0.0,5.8,0.0,-464.0,,N/A,EXPENSE
2024-06-17,Zachodniopomorskie,Cattle Feed (kg),1082.1,0.0,1.45,0.0,-1569.04,Internal Expense,N/A,EXPENSE
2024-06-17,Zachodniopomorskie,Cow Milk (HL),14.57,215.7872,79.2231,3144.02,1989.74,Processing Plant,Skup,INCOME
2024-06-17,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.0701,32.9576,244.28,112.45,Processing Plant,Skup,INCOME
2024-06-18,Zachodniopomorskie,Agricultural Fuel (liter),90.6,0.0,5.8,0.0,-525.48,Internal Expense,N/A,EXPENSE
2024-06-18,Zachodniopomorskie,Cattle Feed (kg),890.5,0.0,1.45,0.0,-1291.22,Internal Expense,N/A,EXPENSE
2024-06-18,Zachodniopomorskie,Cow Milk (HL),14.5,206.2048,88.964,2989.97,1699.99,Food Wholesaler,Skup,INCOME
2024-06-18,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,57.9736,32.2897,347.84,154.1,Processing Plant,Skup,INCOME
2024-06-18,Zachodniopomorskie,Broiler Poultry (KG),46.9,6.6858,2.7951,313.56,182.47,Eco-Shop,RHD,INCOME
2024-06-19,Zachodniopomorskie,Agricultural Fuel (liter),84.9,0.0,5.8,0.0,-492.42,Internal Expense,N/A,EXPENSE
2024-06-19,Zachodniopomorskie,Cattle Feed (kg),1173.8,0.0,1.45,0.0,-1702.01,Internal Expense,N/A,EXPENSE
2024-06-19,Zachodniopomorskie,Cow Milk (HL),13.9,192.3437,83.5254,2673.58,1512.58,Agricultural Wholesale,Skup,INCOME
2024-06-19,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,62.9733,34.5285,314.87,142.23,Agricultural Wholesale,Skup,INCOME
2024-06-20,Zachodniopomorskie,Agricultural Fuel (liter),45.2,0.0,5.8,0.0,-262.16,Internal Expense,N/A,EXPENSE
2024-06-20,Zachodniopomorskie,Cattle Feed (kg),539.2,0.0,1.45,0.0,-781.84,Internal Expense,N/A,EXPENSE
2024-06-20,Zachodniopomorskie,Cow Milk (HL),12.63,213.0458,78.665,2690.77,1697.23,Agricultural Wholesale,Skup,INCOME
2024-06-20,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.8369,31.5825,179.51,84.76,Meat Factory,Skup,INCOME
2024-06-20,Zachodniopomorskie,Broiler Poultry (KG),148.9,5.516,2.6177,821.33,431.55,Processing Plant,Skup,INCOME
2024-06-21,Zachodniopomorskie,Agricultural Fuel (liter),62.5,0.0,5.8,0.0,-362.5,Internal Expense,N/A,EXPENSE
2024-06-21,Zachodniopomorskie,Cattle Feed (kg),1121.3,0.0,1.45,0.0,-1625.88,Internal Expense,,EXPENSE
2024-06-21,Zachodniopomorskie,Cow Milk (HL),18.21,195.9154,87.6678,3567.62,1971.19,Meat Factory,Skup,INCOME
2024-06-21,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.9205,35.0037,289.6,114.58,,Skup,INCOME
2024-06-22,Zachodniopomorskie,Agricultural Fuel (liter),115.7,0.0,5.8,0.0,-671.06,Internal Expense,N/A,EXPENSE
2024-06-22,Zachodniopomorskie,Cattle Feed (kg),821.8,0.0,1.45,0.0,-1191.61,Internal Expense,N/A,EXPENSE
2024-06-22,Zachodniopomorskie,Cow Milk (HL),20.27,210.7532,83.0575,4271.97,2588.39,Processing Plant,Skup,INCOME
2024-06-22,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.9558,35.1623,191.87,86.38,Food Wholesaler,Skup,INCOME
2024-06-22,Zachodniopomorskie,Broiler Poultry (KG),88.8,4.7983,2.774,426.09,179.76,Meat Factory,Skup,INCOME
2024-06-23,Zachodniopomorskie,Agricultural Fuel (liter),42.6,0.0,5.8,0.0,-247.08,Internal Expense,N/A,EXPENSE
2024-06-23,Zachodniopomorskie,Cattle Feed (kg),502.2,0.0,1.45,0.0,-728.19,Internal Expense,N/A,EXPENSE
2024-06-23,Zachodniopomorskie,Cow Milk (HL),14.3,219.6377,82.9064,3140.82,1955.26,Food Wholesaler,Skup,INCOME
2024-06-23,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,63.9484,35.3829,255.79,114.26,Processing Plant,Skup,INCOME
2024-06-24,Zachodniopomorskie,Agricultural Fuel (liter),48.0,0.0,5.8,0.0,-278.4,Internal Expense,N/A,EXPENSE
2024-06-24,Zachodniopomorskie,Cattle Feed (kg),696.8,0.0,1.45,0.0,-1010.36,Internal Expense,N/A,EXPENSE
2024-06-24,Zachodniopomorskie,Cow Milk (HL),14.77,190.9741,82.2265,2820.69,1606.2,Processing Plant,Skup,INCOME
2024-06-24,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.6125,35.4412,288.06,110.85,Agricultural Wholesale,Skup,INCOME
2024-06-25,Zachodniopomorskie,Agricultural Fuel (liter),103.4,0.0,5.8,20000.0,-599.72,Internal Expense,N/A,EXPENSE
2024-06-25,Zachodniopomorskie,Cattle Feed (kg),785.6,0.0,1.45,0.0,-1139.12,Internal Expense,N/A,EXPENSE
2024-06-25,Zachodniopomorskie,Cow Milk (HL),20.08,215.7031,79.3978,4331.32,2737.01,Agricultural Wholesale,Skup,INCOME
2024-06-25,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.4738,35.8505,82.47,46.62,Private Individual,RHD,INCOME
2024-06-25,Zachodniopomorskie,Broiler Poultry (KG),77.2,4.9428,2.8675,381.58,160.21,Processing Plant,Skup,INCOME
2024-06-26,Zachodniopomorskie,Agricultural Fuel (liter),40.2,0.0,5.8,0.0,-233.16,Internal Expense,N/A,EXPENSE
2024-06-26,Zachodniopomorskie,Cattle Feed (kg),1152.2,0.0,1.45,0.0,-1670.69,Internal Expense,N/A,EXPENSE
2024-06-26,Zachodniopomorskie,Cow Milk (HL),15.84,214.7498,90.5955,3401.64,1966.61,Food Wholesaler,Skup,INCOME
2024-06-26,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,65.8389,32.3392,329.19,167.49,Processing Plant,Skup,INCOME
2024-06-27,Zachodniopomorskie,Agricultural Fuel (liter),54.6,0.0,5.8,0.0,-316.68,Internal Expense,,EXPENSE
2024-06-27,Zachodniopomorskie,Cattle Feed (kg),819.1,0.0,1.45,0.0,-1187.69,Internal Expense,N/A,EXPENSE
2024-06-27,Zachodniopomorskie,Cow Milk (HL),11.35,219.2123,89.5335,2488.06,1471.85,Food Wholesaler,Skup,INCOME
2024-06-27,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.2673,33.4944,189.8,89.32,Meat Factory,Skup,INCOME
2024-06-27,Zachodniopomorskie,Broiler Poultry (KG),81.7,5.2224,2.6678,-9573.33,208.71,Agricultural Wholesale,Skup,INCOME
2024-06-28,Zachodniopomorskie,Agricultural Fuel (liter),117.2,0.0,5.8,0.0,-679.76,Internal Expense,N/A,EXPENSE
2024-06-28,Zachodniopomorskie,Cattle Feed (kg),786.9,0.0,1.45,0.0,-1141.0,Internal Expense,N/A,EXPENSE
2024-06-28,Zachodniopomorskie,Cow Milk (HL),13.67,189.7029,82.5274,22593.239999999998,1465.09,Agricultural Wholesale,Skup,INCOME
2024-06-28,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.0206,35.3526,248.08,106.67,Meat Factory,Skup,INCOME
2024-06-29,Zachodniopomorskie,Agricultural Fuel (liter),111.5,0.0,5.8,0.0,-646.7,Internal Expense,N/A,EXPENSE
2024-06-29,Zachodniopomorskie,Cattle Feed (kg),1241.0,0.0,1.45,0.0,-1799.45,Internal Expense,N/A,EXPENSE
2024-06-29,Zachodniopomorskie,Cow Milk (HL),12.58,219.6825,89.9489,2763.61,1632.05,Processing Plant,Skup,INCOME
2024-06-29,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,85.6709,31.4128,171.34,108.51,Local Restaurant,RHD,INCOME
2024-06-29,Zachodniopomorskie,Broiler Poultry (KG),72.1,5.4594,2.5858,393.62,207.18,Meat Factory,Skup,INCOME
2024-06-30,Zachodniopomorskie,Agricultural Fuel (liter),113.4,0.0,5.8,0.0,-657.72,Internal Expense,N/A,EXPENSE
2024-06-30,Zachodniopomorskie,Cattle Feed (kg),888.4,0.0,1.45,0.0,-1288.18,Internal Expense,N/A,EXPENSE
2024-06-30,Zachodniopomorskie,Cow Milk (HL),11.53,216.0393,87.4948,2490.93,1482.11,Processing Plant,Skup,INCOME
2024-06-30,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,84.6993,36.5773,84.7,48.12,Eco-Shop,RHD,INCOME
2024-07-01,Zachodniopomorskie,KRUS Insurance Contribution,1.0,0.0,1742.0,0.0,-1742.0,Internal Expense,N/A,EXPENSE
2024-07-01,Zachodniopomorskie,Stable Box Rent (Horses),18.0,1348.2086,277.9648,24267.75,19264.38,Horse Owner,B2B,INCOME
2024-07-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE
2024-07-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,894.0,0.0,-894.0,Internal Expense,N/A,EXPENSE
2024-07-01,Zachodniopomorskie,Agricultural Fuel (liter),79.8,0.0,5.8,0.0,-462.84,Internal Expense,N/A,EXPENSE
2024-07-01,Zachodniopomorskie,Cattle Feed (kg),911.2,0.0,1.45,0.0,-1321.24,Internal Expense,N/A,EXPENSE
2024-07-01,Zachodniopomorskie,Cow Milk (HL),13.5,198.5214,85.2834,2680.04,1528.71,Processing Plant,Skup,INCOME
2024-07-01,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,77.0981,31.747,154.2,90.71,Eco-Shop,RHD,INCOME
2024-07-02,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-611.32,Internal Expense,N/A,EXPENSE
2024-07-02,Zachodniopomorskie,Cattle Feed (kg),561.1,0.0,1.45,0.0,-813.6,Internal Expense,N/A,EXPENSE
2024-07-02,Zachodniopomorskie,Cow Milk (HL),13.04,208.7834,87.6682,22722.54,1579.35,Meat Factory,Skup,INCOME
2024-07-02,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,88.6168,32.5436,177.23,112.14,Local Restaurant,RHD,INCOME
2024-07-02,Zachodniopomorskie,Broiler Poultry (KG),148.0,5.162,2.6532,763.98,371.31,Processing Plant,Skup,INCOME
2024-07-03,Zachodniopomorskie,Agricultural Fuel (liter),79.6,0.0,5.8,20000.0,-461.68,Internal Expense,N/A,EXPENSE
2024-07-03,Zachodniopomorskie,Cattle Feed (kg),1068.2,0.0,1.45,0.0,-1548.89,Internal Expense,N/A,EXPENSE
2024-07-03,Zachodniopomorskie,Cow Milk (HL),15.01,187.6772,88.8915,2817.03,1482.77,Food Wholesaler,Skup,INCOME
2024-07-03,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,61.4578,36.2669,307.29,125.96,Processing Plant,Skup,INCOME
2024-07-04,Zachodniopomorskie,Agricultural Fuel (liter),83.4,0.0,5.8,0.0,-483.72,Internal Expense,N/A,EXPENSE
2024-07-04,Zachodniopomorskie,Cattle Feed (kg),810.9,0.0,1.45,0.0,-1175.8,Internal Expense,N/A,EXPENSE
2024-07-04,Zachodniopomorskie,Cow Milk (HL),18.42,216.9403,90.5105,3996.04,2328.84,Processing Plant,Skup,INCOME
2024-07-04,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.6799,36.5193,191.04,81.48,Processing Plant,Skup,INCOME
2024-07-04,Zachodniopomorskie,Broiler Poultry (KG),116.5,5.1604,2.512,601.19,308.54,Meat Factory,Skup,INCOME
2024-07-05,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-581.74,Internal Expense,N/A,EXPENSE
2024-07-05,Zachodniopomorskie,Cattle Feed (kg),627.0,0.0,1.45,0.0,-909.15,Internal Expense,N/A,EXPENSE
2024-07-05,Zachodniopomorskie,Cow Milk (HL),11.58,214.8532,85.3146,2488.0,1500.06,Processing Plant,Skup,INCOME
2024-07-05,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,63.0294,36.1752,252.12,107.42,Processing Plant,Skup,INCOME
2024-07-06,Zachodniopomorskie,Agricultural Fuel (liter),96.0,0.0,5.8,0.0,-556.8,Internal Expense,N/A,EXPENSE
2024-07-06,Zachodniopomorskie,Cattle Feed (kg),690.3,0.0,1.45,0.0,-1000.93,Internal Expense,N/A,EXPENSE
2024-07-06,Zachodniopomorskie,Cow Milk (HL),19.69,201.6356,80.5986,3970.2,2383.21,Meat Factory,Skup,INCOME
2024-07-06,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.0621,31.7904,83.06,51.27,Farmer's Market,RHD,INCOME
2024-07-06,Zachodniopomorskie,Broiler Poultry (KG),113.8,4.7513,2.5169,540.7,254.28,Agricultural Wholesale,Skup,INCOME
2024-07-06,Zachodniopomorskie,Beef Cattle (Highlander),4.0,5810.7981,3198.0569,23243.19,10450.96,Processing Plant,Skup,INCOME
2024-07-07,Zachodniopomorskie,Agricultural Fuel (liter),95.4,0.0,5.8,0.0,-553.32,Internal Expense,N/A,EXPENSE
2024-07-07,Zachodniopomorskie,Cattle Feed (kg),770.7,0.0,1.45,0.0,-1117.52,Internal Expense,N/A,EXPENSE
2024-07-07,Zachodniopomorskie,Cow Milk (HL),11.92,187.7195,85.3076,2237.62,1220.75,Processing Plant,Skup,INCOME
2024-07-07,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,77.6265,36.4741,155.25,82.3,,RHD,INCOME
2024-07-08,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-555.06,Internal Expense,N/A,EXPENSE
2024-07-08,Zachodniopomorskie,Cattle Feed (kg),944.3,0.0,1.45,0.0,-1369.23,Internal Expense,N/A,EXPENSE
2024-07-08,Zachodniopomorskie,Cow Milk (HL),11.44,190.7355,88.3006,2182.01,1171.85,Processing Plant,Skup,INCOME
2024-07-08,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,66.4531,36.6583,265.81,119.18,Processing Plant,Skup,INCOME
2024-07-09,Zachodniopomorskie,Agricultural Fuel (liter),53.3,0.0,5.8,0.0,-309.14,Internal Expense,N/A,EXPENSE
2024-07-09,Zachodniopomorskie,Cattle Feed (kg),655.9,0.0,1.45,0.0,-951.05,Internal Expense,N/A,EXPENSE
2024-07-09,Zachodniopomorskie,Cow Milk (HL),17.58,206.7705,79.5612,-6364.969999999999,2236.34,Meat Factory,Skup,INCOME
2024-07-09,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,79.8047,32.3079,159.61,94.99,Local Restaurant,RHD,INCOME
2024-07-09,Zachodniopomorskie,Broiler Poultry (KG),62.5,5.086,2.644,317.88,152.63,Processing Plant,Skup,INCOME
2024-07-10,Zachodniopomorskie,Agricultural Fuel (liter),98.0,0.0,5.8,0.0,-568.4,Internal Expense,N/A,EXPENSE
2024-07-10,Zachodniopomorskie,Cattle Feed (kg),714.5,0.0,1.45,0.0,-1036.02,Internal Expense,N/A,EXPENSE
2024-07-10,Zachodniopomorskie,Cow Milk (HL),16.36,205.6763,91.4317,3364.86,1869.04,Food Wholesaler,Skup,INCOME
2024-07-10,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.3715,36.7371,362.23,141.81,Food Wholesaler,Skup,INCOME
2024-07-10,Zachodniopomorskie,Beef Cattle (Highlander),5.0,6621.2831,3118.9611,23106.42,17511.61,Processing Plant,Skup,INCOME
2024-07-11,Zachodniopomorskie,Agricultural Fuel (liter),40.2,0.0,5.8,0.0,-233.16,Internal Expense,N/A,EXPENSE
2024-07-11,Zachodniopomorskie,Cattle Feed (kg),554.1,0.0,1.45,0.0,-803.45,Internal Expense,N/A,EXPENSE
2024-07-11,Zachodniopomorskie,Cow Milk (HL),15.5,216.7843,80.6216,3360.16,2110.53,Meat Factory,Skup,INCOME
2024-07-11,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,62.2279,33.7768,311.14,142.26,Agricultural Wholesale,Skup,INCOME
2024-07-11,Zachodniopomorskie,Broiler Poultry (KG),,5.1294,2.6891,374.45,178.15,Meat Factory,Skup,INCOME
2024-07-12,Zachodniopomorskie,Agricultural Fuel (liter),110.4,0.0,5.8,0.0,-640.32,Internal Expense,N/A,EXPENSE
2024-07-12,Zachodniopomorskie,Cattle Feed (kg),686.1,0.0,1.45,0.0,-994.85,Internal Expense,N/A,EXPENSE
2024-07-12,Zachodniopomorskie,Cow Milk (HL),12.5,205.9739,87.4736,2574.67,1481.25,Meat Factory,Skup,INCOME
2024-07-12,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,57.5244,32.3776,345.15,150.88,,Skup,INCOME
2024-07-13,Zachodniopomorskie,Agricultural Fuel (liter),121.1,0.0,5.8,0.0,-702.38,Internal Expense,N/A,EXPENSE
2024-07-13,Zachodniopomorskie,Cattle Feed (kg),839.7,0.0,1.45,0.0,-1217.57,Internal Expense,N/A,EXPENSE
2024-07-13,Zachodniopomorskie,Cow Milk (HL),11.55,190.9575,79.9807,2205.56,1281.78,Agricultural Wholesale,Skup,INCOME
2024-07-13,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,64.9211,35.0055,389.53,179.5,Meat Factory,Skup,INCOME
2024-07-13,Zachodniopomorskie,Broiler Poultry (KG),104.5,5.5428,2.5214,579.22,315.73,Processing Plant,Skup,INCOME
2024-07-14,Zachodniopomorskie,Agricultural Fuel (liter),46.9,0.0,5.8,0.0,-272.02,Internal Expense,,EXPENSE
2024-07-14,Zachodniopomorskie,Cattle Feed (kg),904.9,0.0,1.45,0.0,-1312.11,Internal Expense,N/A,EXPENSE
2024-07-14,Zachodniopomorskie,Cow Milk (HL),15.95,217.3416,82.9097,3466.6,2144.19,Processing Plant,Skup,INCOME
2024-07-14,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,57.902,32.5936,347.41,151.85,Agricultural Wholesale,Skup,INCOME
2024-07-15,Zachodniopomorskie,Agricultural Fuel (liter),88.8,0.0,5.8,0.0,-515.04,,N/A,EXPENSE
2024-07-15,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-771.69,Internal Expense,N/A,EXPENSE
2024-07-15,Zachodniopomorskie,Cow Milk (HL),11.99,212.8321,85.0659,2551.86,1531.92,Agricultural Wholesale,Skup,INCOME
2024-07-15,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,57.0429,31.9153,228.17,100.51,Meat Factory,Skup,INCOME
2024-07-15,Zachodniopomorskie,Beef Cattle (Highlander),2.0,9285.1331,3496.5852,18570.27,11577.1,Private Individual,RHD,INCOME
2024-07-16,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-264.48,Internal Expense,N/A,EXPENSE
